Gene_ID	RiboCon1	RiboCon2	RiboSil1	RiboSil3	TotalCon1	TotalCon2	TotalCon3	TotalSil1	TotalSil2	TotalSil3
ENSG00000188690.7	113	57	120	108	11566	15167	11000	8551	12672	10621
ENSG00000188694.4	0	0	0	0	0	0	0	0	0	0
ENSG00000188706.8	33	15	16	24	2639	3393	2592	2157	2694	2634
ENSG00000188707.4	5	7	5	9	7892	11036	7822	6212	8428	7388
ENSG00000188710.1	0	0	0	0	4	17	5	5	4	0
ENSG00000188716.5	0	0	0	0	0	0	0	0	0	0
ENSG00000188725.3	9	1	10	5	724	1021	733	595	905	688
ENSG00000188729.2	0	0	0	0	0	0	0	0	0	0
ENSG00000188730.3	0	0	0	0	0	0	0	0	0	0
ENSG00000188732.6	17	30	21	24	1433	2088	1481	1127	1757	1364
ENSG00000188735.7	61	41	70	40	5503	7470	5229	4640	5645	5021
ENSG00000188738.9	0	0	0	0	18	14	9	10	8	6
ENSG00000188739.10	6	8	21	13	1274	1584	1185	1001	1415	1107
ENSG00000188747.4	0	0	0	0	0	0	0	0	0	0
ENSG00000188760.6	0	0	0	0	2	11	7	8	2	8
ENSG00000188761.7	1	0	3	0	125	176	144	114	121	97
ENSG00000188763.3	0	0	0	0	0	0	0	0	0	0
ENSG00000188766.6	0	0	0	0	51	57	37	28	39	41
ENSG00000188770.5	0	0	0	0	0	0	0	0	0	0
ENSG00000188771.3	0	0	0	0	10	8	0	2	6	8
ENSG00000188778.3	0	0	0	0	0	0	0	0	0	0
ENSG00000188779.6	2	0	0	0	220	344	282	222	250	213
ENSG00000188782.3	0	0	0	0	0	0	0	0	0	0
ENSG00000188783.5	0	0	0	0	0	0	4	0	2	0
ENSG00000188784.4	0	0	0	0	0	0	0	0	0	0
ENSG00000188785.6	48	38	43	39	4316	5375	4245	3328	4874	3946
ENSG00000188786.8	45	20	18	21	2098	2465	2084	1752	2224	2008
ENSG00000188800.5	0	0	0	0	2	4	0	0	1	0
ENSG00000188803.9	0	0	0	0	0	0	0	0	0	0
ENSG00000188807.8	91	42	88	67	8114	11038	7741	6119	8102	7469
ENSG00000188811.7	33	15	30	14	5611	7320	5725	4392	5987	4815
ENSG00000188816.3	0	1	0	0	30	46	35	35	47	29
ENSG00000188817.3	0	0	0	0	0	0	0	0	0	0
ENSG00000188818.8	0	0	0	0	831	1095	752	564	837	794
ENSG00000188820.8	0	0	0	0	0	0	0	0	0	0
ENSG00000188822.6	9	15	7	13	1244	1655	1124	1031	1488	1168
ENSG00000188827.6	31	18	25	15	4346	5562	4254	3309	4351	3869
ENSG00000188828.7	0	0	0	0	2	8	5	8	8	9
ENSG00000188833.5	0	0	0	0	0	0	0	0	0	0
ENSG00000188846.9	142	104	158	144	80018	102659	74314	58059	83865	72408
ENSG00000188848.11	14	8	16	15	2266	2954	2417	1712	2535	2353
ENSG00000188859.5	0	0	0	0	21	17	16	34	20	25
ENSG00000188868.8	1	0	0	9	227	229	206	176	209	181
ENSG00000188869.8	0	0	0	0	2	10	4	7	10	3
ENSG00000188878.11	16	6	19	7	4825	6579	4624	3891	5186	4611
ENSG00000188883.4	0	0	0	0	8	6	2	7	4	6
ENSG00000188886.3	0	0	0	1	33	34	33	28	43	25
ENSG00000188888.7	0	0	0	0	18	29	27	21	10	21
ENSG00000188895.6	91	62	86	78	25906	33800	25590	20044	28730	23985
ENSG00000188897.3	0	0	0	0	0	4	3	0	4	3
ENSG00000188906.9	0	0	0	0	0	0	0	0	0	0
ENSG00000188909.4	0	0	0	0	0	0	0	0	0	0
ENSG00000188910.7	0	0	0	0	0	0	0	2	1	0
ENSG00000188916.4	0	0	0	0	0	0	0	0	0	4
ENSG00000188917.9	83	42	43	38	8710	10958	8318	6296	9430	7696
ENSG00000188921.11	114	65	76	102	9815	12785	9517	7155	10438	8672
ENSG00000188931.3	0	0	0	0	223	250	201	135	236	201
ENSG00000188937.5	0	0	0	0	0	0	0	0	0	0
ENSG00000188938.11	30	27	20	41	5527	6769	5116	3935	5858	4886
ENSG00000188958.5	0	0	0	0	0	0	0	0	0	0
ENSG00000188959.9	0	0	0	0	20	39	22	7	30	18
ENSG00000188971.2	17	12	14	13	2630	3353	2379	2241	2699	2068
ENSG00000188976.6	89	62	88	86	24296	31906	23179	19136	25184	21897
ENSG00000188981.6	0	0	0	5	54	67	47	35	41	29
ENSG00000188984.7	0	0	0	0	0	0	0	0	2	0
ENSG00000188986.4	91	69	108	40	13159	17441	12466	10006	13591	11390
ENSG00000188987.2	4622	3108	5161	4722	10	22	20	9	14	21
ENSG00000188991.3	0	0	0	0	0	0	0	0	0	0
ENSG00000188992.7	0	0	0	0	16	16	25	14	22	16
ENSG00000188993.3	0	0	0	0	8	12	9	0	9	11
ENSG00000188994.8	91	93	97	80	10532	12327	10834	8044	10813	10166
ENSG00000188996.4	0	0	0	0	54	58	53	49	63	66
ENSG00000188997.3	12	10	18	7	890	1204	900	649	1023	831
ENSG00000189001.5	0	0	0	0	0	3	0	0	2	0
ENSG00000189007.10	31	19	62	36	4205	5319	3966	3367	4311	3712
ENSG00000189013.8	0	0	0	0	0	0	0	0	0	0
ENSG00000189023.6	0	0	0	0	0	0	0	0	0	0
ENSG00000189030.8	0	0	0	0	1	0	0	0	0	3
ENSG00000189037.6	0	0	0	0	0	0	0	0	0	0
ENSG00000189042.9	60	30	53	40	2981	3610	2817	2435	3484	2664
ENSG00000189043.5	232	145	283	170	44932	57425	41637	32103	48693	40142
ENSG00000189045.7	0	0	0	0	22	34	22	30	16	26
ENSG00000189046.5	99	52	109	87	5413	6896	4904	4288	5832	5104
ENSG00000189050.10	5	3	7	14	890	1242	848	654	987	687
ENSG00000189051.4	0	0	0	0	6	25	6	5	19	14
ENSG00000189052.5	0	0	0	0	0	0	0	0	0	0
ENSG00000189056.9	0	0	0	0	0	0	0	0	0	3
ENSG00000189057.6	32	15	32	29	2788	2989	2488	2021	2997	2549
ENSG00000189058.4	0	0	0	0	0	0	4	2	3	2
ENSG00000189060.4	19	6	12	10	1208	1659	1202	1071	1466	1237
ENSG00000189064.8	0	0	0	0	0	0	0	0	0	0
ENSG00000189067.8	21	15	20	13	1701	2149	1618	1176	1758	1473
ENSG00000189068.5	0	0	0	0	0	0	0	0	0	0
ENSG00000189079.10	240	229	277	178	20668	26793	21041	15233	22419	19183
ENSG00000189090.7	0	0	0	0	0	0	0	0	0	0
ENSG00000189091.8	911	688	910	782	89469	111912	87247	66453	95788	82267
ENSG00000189093.5	0	0	0	0	0	0	0	2	0	0
ENSG00000189099.6	0	0	0	0	0	0	0	0	1	0
ENSG00000189108.7	0	0	0	0	0	0	0	0	0	0
ENSG00000189114.6	3	6	2	5	1811	2245	1581	1305	1817	1558
ENSG00000189120.3	0	0	0	0	5	8	4	6	19	10
ENSG00000189127.3	0	0	0	0	7	7	3	5	2	4
ENSG00000189129.8	0	0	0	0	10	12	22	12	11	6
ENSG00000189132.5	0	0	0	0	0	0	0	0	0	0
ENSG00000189134.3	0	0	0	0	0	0	0	2	5	0
ENSG00000189139.5	0	0	0	0	0	0	0	0	0	0
ENSG00000189143.8	0	0	0	0	30	42	16	8	39	17
ENSG00000189144.8	16	7	13	1	368	425	319	296	378	285
ENSG00000189152.6	8	10	10	0	8	11	4	6	5	4
ENSG00000189157.8	0	0	0	0	3	0	0	0	5	4
ENSG00000189159.10	1015	696	957	906	62121	81232	56781	44934	64243	53713
ENSG00000189164.10	20	17	13	24	1679	2279	1696	1570	2055	1586
ENSG00000189167.6	0	0	0	0	5	9	5	10	16	15
ENSG00000189169.6	0	0	0	0	0	0	0	0	0	0
ENSG00000189171.8	53	49	38	24	2433	3337	2221	1964	2595	2360
ENSG00000189180.10	52	20	60	53	10055	13235	10185	7975	11263	9693
ENSG00000189181.3	0	0	0	0	2	0	0	0	0	0
ENSG00000189182.5	0	0	0	0	0	0	0	0	0	0
ENSG00000189184.7	3	1	3	0	166	248	229	136	206	185
ENSG00000189186.6	0	0	0	0	0	0	0	0	0	0
ENSG00000189190.6	0	0	0	0	17	25	13	23	21	6
ENSG00000189195.5	0	0	0	0	101	87	75	61	58	101
ENSG00000189221.5	0	0	0	0	6	4	0	5	4	4
ENSG00000189227.4	47	39	43	49	1504	2039	1482	1075	1497	1488
ENSG00000189233.7	20	27	14	18	1445	1858	1316	1029	1446	1319
ENSG00000189241.6	176	102	160	132	9334	11735	8827	7125	10132	8542
ENSG00000189252.4	0	0	0	0	0	0	0	0	0	0
ENSG00000189253.7	0	0	0	0	0	0	0	0	0	0
ENSG00000189266.7	8	5	14	10	20619	25962	19298	14894	22105	17623
ENSG00000189269.7	0	0	0	0	103	194	137	90	106	84
ENSG00000189275.3	0	0	0	0	0	0	4	0	2	2
ENSG00000189280.3	0	0	0	0	0	0	2	0	0	0
ENSG00000189283.5	45	25	48	50	6027	7805	5721	4582	6226	5299
ENSG00000189292.10	0	0	0	0	35	57	32	28	60	31
ENSG00000189298.7	7	5	0	10	598	687	609	525	600	605
ENSG00000189299.5	0	0	0	0	0	0	0	0	0	0
ENSG00000189306.6	172	138	209	149	26625	34081	23990	20299	27900	24327
ENSG00000189308.6	110	78	69	85	7663	9692	7762	5929	8308	6844
ENSG00000189319.9	16	10	13	15	8747	11535	8380	7204	10306	8903
ENSG00000189320.4	0	0	0	0	0	0	0	0	0	0
ENSG00000189325.6	0	0	0	0	0	4	0	2	0	1
ENSG00000189326.4	0	0	0	0	0	0	0	0	0	0
ENSG00000189332.4	0	0	0	0	0	0	0	0	1	0
ENSG00000189334.4	0	0	0	0	1	0	0	0	0	0
ENSG00000189337.10	1	0	0	0	4	0	3	6	6	0
ENSG00000189339.7	24	26	30	20	8286	11315	8129	6486	9090	7902
ENSG00000189350.7	22	5	8	18	1868	2555	1865	1407	1862	1650
ENSG00000189362.7	30	29	59	15	4435	5822	4315	3199	4641	3974
ENSG00000189366.5	1	3	1	4	219	298	176	207	204	158
ENSG00000189367.10	10	10	7	3	6239	8262	6130	5184	7128	6078
ENSG00000189369.7	32	17	21	22	2017	2482	1730	1452	2158	1887
ENSG00000189375.6	0	0	0	0	11	17	17	6	8	20
ENSG00000189376.7	83	38	97	86	6011	7204	5335	4395	6160	5375
ENSG00000189377.3	0	0	0	0	2	11	16	5	16	2
ENSG00000189401.2	0	0	0	0	2	0	0	0	0	0
ENSG00000189403.9	125	102	111	104	117968	150426	112365	82439	129834	96088
ENSG00000189409.8	0	0	1	0	4	5	0	8	2	2
ENSG00000189410.7	0	0	0	0	7	5	2	5	7	15
ENSG00000189420.7	0	0	0	0	1	12	19	1	9	11
ENSG00000189430.7	0	0	0	0	0	0	0	0	0	0
ENSG00000189433.5	0	0	0	0	0	0	0	0	0	0
ENSG00000196071.3	0	0	0	0	4	0	0	0	3	3
ENSG00000196072.7	84	46	82	65	8488	10895	8245	6286	9185	7724
ENSG00000196074.7	86	57	102	49	19315	25587	19731	14510	21219	18367
ENSG00000196081.4	33	14	28	18	1589	1798	1278	1186	1601	1325
ENSG00000196083.5	3	2	0	0	358	420	307	204	366	239
ENSG00000196090.7	0	0	0	0	4	0	0	0	0	0
ENSG00000196091.8	0	0	0	0	9	0	1	2	4	5
ENSG00000196092.8	0	0	0	0	0	0	0	0	0	0
ENSG00000196098.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196099.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196104.6	0	0	0	4	6	2	5	4	1	7
ENSG00000196109.5	0	0	0	0	5	1	4	0	1	1
ENSG00000196110.3	7	20	8	18	845	1048	942	692	907	938
ENSG00000196116.6	24	15	18	6	1403	1803	1464	1131	1568	1311
ENSG00000196118.7	14	11	24	18	1590	2154	1540	1168	1740	1483
ENSG00000196119.5	0	0	0	0	0	0	0	0	0	0
ENSG00000196123.8	30	30	29	36	7742	10559	7671	6474	8277	7265
ENSG00000196126.6	0	0	0	0	0	2	1	0	3	0
ENSG00000196131.5	0	0	0	0	0	1	0	0	0	0
ENSG00000196132.7	1	4	6	11	410	531	395	349	400	366
ENSG00000196136.10	0	0	0	0	0	2	8	0	0	0
ENSG00000196139.5	6	1	2	0	117	134	96	95	115	100
ENSG00000196141.7	0	1	0	0	79	102	64	45	101	72
ENSG00000196150.8	22	8	24	25	2281	2731	2008	1960	2425	2072
ENSG00000196151.6	25	19	34	15	1344	1790	1392	1056	1612	1433
ENSG00000196152.6	8	11	16	14	916	1123	900	828	1028	855
ENSG00000196154.7	16	13	9	17	656	850	715	559	730	672
ENSG00000196155.8	120	111	106	73	24335	33016	23123	19613	24999	22413
ENSG00000196156.3	0	0	0	0	0	0	0	0	0	0
ENSG00000196159.7	5	0	0	1	177	185	151	137	188	146
ENSG00000196166.3	0	0	0	0	0	0	0	0	1	0
ENSG00000196167.5	0	0	0	0	0	0	1	0	0	2
ENSG00000196169.10	0	0	0	0	0	0	0	0	0	2
ENSG00000196171.2	0	0	0	0	0	0	0	0	0	4
ENSG00000196172.8	8	5	13	3	1336	1760	1309	1020	1455	1160
ENSG00000196176.7	2033	1431	2338	1983	10	12	13	2	6	6
ENSG00000196177.7	52	54	95	62	5149	6431	4886	3673	5393	4340
ENSG00000196182.6	56	35	44	37	13239	17694	12658	9952	13536	11936
ENSG00000196184.7	0	0	0	0	0	0	0	0	0	0
ENSG00000196187.7	21	33	20	19	5515	7113	5365	4251	5604	5259
ENSG00000196188.6	0	0	0	0	14	12	5	0	10	11
ENSG00000196189.7	27	6	24	10	1875	2415	1655	1332	1790	1685
ENSG00000196196.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196199.8	55	25	29	60	8040	10186	7702	5720	8807	7046
ENSG00000196208.9	5	6	6	7	875	1346	966	762	1067	917
ENSG00000196209.7	0	0	0	0	0	1	0	0	0	0
ENSG00000196214.5	54	31	59	39	5766	7082	5539	4549	6801	5914
ENSG00000196218.6	0	0	0	0	4	3	0	0	3	3
ENSG00000196220.10	0	1	0	0	195	312	178	177	297	242
ENSG00000196224.7	0	0	0	0	0	0	0	0	0	0
ENSG00000196226.2	930	603	935	778	4	8	10	3	6	11
ENSG00000196227.6	72	52	75	83	13066	16356	12974	9194	13869	11224
ENSG00000196228.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196230.8	801	686	871	738	598735	759640	555500	424593	614315	508129
ENSG00000196233.6	46	37	41	52	2929	4508	3559	2320	3265	3207
ENSG00000196235.8	343	180	208	233	33784	42544	30903	26174	35361	30647
ENSG00000196236.6	238	166	247	210	17093	21066	15175	11910	17375	14000
ENSG00000196240.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196242.6	0	0	0	0	0	0	0	0	0	0
ENSG00000196247.7	51	31	79	44	12008	14993	11417	9681	13250	11221
ENSG00000196248.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196260.3	0	0	0	0	0	1	1	1	0	0
ENSG00000196262.9	158	190	208	155	127668	165457	120710	93664	133312	116198
ENSG00000196263.3	0	0	0	0	0	0	0	0	0	0
ENSG00000196266.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196267.7	18	6	14	13	1578	1863	1473	1260	1749	1479
ENSG00000196268.6	9	10	15	18	2287	3161	2394	1805	2562	2339
ENSG00000196275.9	0	0	0	0	104	88	107	76	92	95
ENSG00000196277.11	0	0	0	0	0	0	0	0	0	0
ENSG00000196284.9	85	32	49	44	4292	5277	3824	2821	4424	3714
ENSG00000196290.10	108	98	112	92	7621	9231	7077	5639	7933	6653
ENSG00000196296.9	31	13	36	10	1743	2307	1733	1561	1786	1737
ENSG00000196305.12	369	288	461	318	35943	45514	35697	26621	39248	32794
ENSG00000196312.5	2	1	3	0	614	1049	580	529	730	561
ENSG00000196313.7	48	49	65	50	27814	36703	26816	21357	28596	25564
ENSG00000196323.6	130	93	115	89	19319	25121	19653	15190	21703	18513
ENSG00000196326.6	0	0	0	0	0	18	10	16	9	5
ENSG00000196329.6	459	304	450	370	43445	52509	39167	34561	48113	38974
ENSG00000196331.5	620	389	654	588	56	64	33	29	46	23
ENSG00000196335.8	0	0	0	0	42	60	41	39	42	40
ENSG00000196337.5	0	0	0	0	0	0	0	0	0	0
ENSG00000196338.8	4	3	0	5	1134	1309	1026	933	1058	966
ENSG00000196341.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196344.7	0	0	0	0	0	0	0	0	0	0
ENSG00000196345.7	5	8	6	0	770	923	736	670	884	825
ENSG00000196350.6	0	0	0	0	4	3	0	1	0	1
ENSG00000196352.9	60	33	55	54	3798	4404	3181	2701	3561	3187
ENSG00000196353.7	0	0	0	0	4	9	12	9	9	10
ENSG00000196355.2	0	0	0	0	2	0	0	1	0	0
ENSG00000196357.7	1	1	0	0	325	385	240	241	306	269
ENSG00000196358.5	2	1	0	1	107	146	140	77	122	120
ENSG00000196361.4	0	0	0	0	0	4	1	0	0	3
ENSG00000196363.4	153	97	87	111	23514	30660	22143	17787	24466	21782
ENSG00000196365.7	250	164	217	224	30402	39799	27839	23465	31011	26294
ENSG00000196366.1	5	0	1	0	133	128	93	138	134	139
ENSG00000196367.7	419	295	336	343	55555	73066	58167	42356	61246	56901
ENSG00000196368.4	0	0	0	0	137	173	92	115	142	89
ENSG00000196371.2	22	25	35	24	8315	10849	8146	6376	8706	7559
ENSG00000196372.7	21	19	23	17	3724	4775	3702	2723	3989	3423
ENSG00000196374.5	1664	1122	1685	1385	34	62	21	32	26	18
ENSG00000196376.6	0	0	0	0	2	0	2	4	1	4
ENSG00000196378.6	2	1	2	5	422	488	338	375	454	424
ENSG00000196381.5	0	0	0	0	46	75	25	45	45	41
ENSG00000196387.5	28	35	53	34	4891	5868	4288	4067	5366	4298
ENSG00000196388.4	0	2	0	3	356	399	379	318	405	356
ENSG00000196391.6	0	0	9	1	161	163	176	128	129	114
ENSG00000196396.5	253	174	239	204	25539	32564	24236	18996	26531	22790
ENSG00000196400.3	0	0	0	0	0	0	0	0	0	0
ENSG00000196405.8	950	780	1046	864	104796	141918	101188	81732	107854	95317
ENSG00000196406.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196407.6	0	0	0	0	5	4	5	4	9	6
ENSG00000196408.7	5	4	10	2	550	891	621	555	713	658
ENSG00000196409.6	0	0	6	0	180	188	159	119	196	134
ENSG00000196411.5	0	0	7	2	1166	1769	1200	1078	1171	1036
ENSG00000196415.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196417.6	6	2	8	5	2863	3379	2771	2263	3607	2967
ENSG00000196418.7	32	13	9	10	2813	3405	2730	2264	3161	2575
ENSG00000196419.7	280	198	278	238	175658	223058	167638	127310	188329	157273
ENSG00000196420.3	0	0	0	0	46	59	20	22	64	31
ENSG00000196422.5	0	0	0	0	0	0	0	0	1	0
ENSG00000196427.7	8	0	0	0	2	2	8	8	4	5
ENSG00000196428.7	33	31	28	31	2740	3209	2575	2340	2943	2397
ENSG00000196431.3	0	0	0	0	17	20	13	12	11	12
ENSG00000196433.6	0	0	0	0	0	0	0	0	0	0
ENSG00000196436.6	0	0	0	0	621	763	552	470	621	513
ENSG00000196437.6	32	35	45	29	4516	5374	4216	3348	4827	4010
ENSG00000196440.7	2	1	0	0	196	199	149	122	161	135
ENSG00000196449.3	89	31	56	45	9555	12628	9485	6596	9797	8344
ENSG00000196453.7	31	31	38	26	4913	6560	4538	3951	5154	4672
ENSG00000196455.3	96	57	92	83	9008	10968	8707	6857	9904	8204
ENSG00000196456.4	75	59	67	65	9974	14058	9420	8867	11554	10429
ENSG00000196458.5	48	34	43	43	4828	6282	5008	3887	5508	4641
ENSG00000196459.8	8	9	13	15	2829	3217	2550	1966	2809	2237
ENSG00000196460.8	20	14	27	15	2389	3006	2280	1996	2496	2063
ENSG00000196465.5	125	69	100	94	19053	24760	17301	13930	18958	16256
ENSG00000196466.5	8	11	10	15	944	1167	964	796	1136	852
ENSG00000196468.5	0	0	0	0	0	0	0	0	0	2
ENSG00000196470.7	48	38	54	55	3775	5192	3832	3119	4789	3858
ENSG00000196475.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196476.7	60	45	89	64	4231	5420	4024	3326	4098	3703
ENSG00000196482.12	0	0	0	0	0	0	0	0	0	0
ENSG00000196497.11	217	131	163	166	21751	28732	20720	16851	22577	19867
ENSG00000196498.9	265	184	201	165	30827	42370	30987	25318	32678	30122
ENSG00000196502.7	5	4	3	3	2495	3493	2453	2180	2651	2438
ENSG00000196503.1	0	0	0	0	12	8	8	10	7	6
ENSG00000196504.11	419	353	533	462	46487	57460	46625	34210	51091	42797
ENSG00000196505.5	40	37	33	40	2291	3152	2265	1728	2591	2121
ENSG00000196507.6	0	2	0	0	310	383	253	184	331	251
ENSG00000196510.6	282	198	298	245	21595	27269	19895	15894	22878	19265
ENSG00000196511.9	1	3	5	2	466	611	437	280	533	330
ENSG00000196517.7	9	3	7	6	711	948	657	508	764	678
ENSG00000196526.6	0	0	0	0	21	32	16	19	21	25
ENSG00000196531.6	612	450	540	454	190404	237681	177459	139263	203208	174198
ENSG00000196532.4	7437	4606	8145	6501	156	154	121	108	162	97
ENSG00000196533.6	0	0	0	0	224	300	180	177	217	224
ENSG00000196535.9	163	121	131	154	16476	21502	16849	12664	18245	15758
ENSG00000196539.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196542.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196544.6	10	6	5	17	997	1296	913	869	1056	903
ENSG00000196547.9	45	26	29	37	15474	20728	15053	12396	16377	14578
ENSG00000196549.6	0	0	0	0	2	2	3	2	2	10
ENSG00000196550.5	0	0	0	0	1549	2053	1454	1209	1742	1381
ENSG00000196557.6	0	2	1	0	49	79	64	58	74	51
ENSG00000196562.9	0	0	0	0	98	106	98	83	82	94
ENSG00000196565.7	0	0	0	0	1	1	6	0	3	0
ENSG00000196569.7	2	1	7	2	165	205	106	106	132	124
ENSG00000196570.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196576.10	0	0	0	0	8	0	9	17	6	8
ENSG00000196578.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196581.5	0	0	0	1	12	18	5	3	14	6
ENSG00000196584.2	115	58	100	63	12211	16204	12106	9342	13435	10657
ENSG00000196586.8	0	0	0	0	21	28	18	27	28	18
ENSG00000196588.9	118	82	111	65	10913	14241	9723	8391	11036	10064
ENSG00000196591.7	836	511	846	647	46046	57490	42806	33345	49790	41191
ENSG00000196597.7	9	3	0	6	1108	1379	1123	893	1282	1012
ENSG00000196600.8	0	0	0	0	1	0	0	0	0	0
ENSG00000196604.7	2	0	1	2	5	11	4	4	8	2
ENSG00000196605.3	12	9	11	8	687	819	607	462	712	537
ENSG00000196611.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196616.8	0	0	0	0	0	0	1	0	0	1
ENSG00000196620.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196622.5	0	0	0	0	16	12	8	18	9	8
ENSG00000196628.8	0	0	0	0	2	2	2	2	2	0
ENSG00000196632.6	0	0	0	0	2	6	0	2	4	0
ENSG00000196636.7	178	90	161	121	4636	5814	4502	3086	4760	3797
ENSG00000196639.6	0	0	0	0	0	16	4	2	1	0
ENSG00000196642.9	44	31	44	37	20521	27635	19867	16284	21554	18832
ENSG00000196644.8	0	0	0	0	6	6	4	7	3	1
ENSG00000196646.7	20	25	38	31	4352	5293	4298	3478	4849	3891
ENSG00000196648.6	0	0	0	0	4	13	2	2	6	1
ENSG00000196652.7	33	23	39	28	6127	7546	5747	5039	7013	5646
ENSG00000196653.7	0	0	0	0	0	0	0	0	0	0
ENSG00000196655.5	169	99	145	165	9367	11434	8597	6835	9148	7811
ENSG00000196659.8	7	0	0	2	305	334	245	252	295	259
ENSG00000196660.6	0	0	0	0	0	0	0	0	1	0
ENSG00000196661.3	0	0	0	0	0	0	0	0	0	0
ENSG00000196663.11	17	21	23	12	2627	3448	2607	2102	2866	2593
ENSG00000196664.4	10	13	6	5	731	946	751	461	832	651
ENSG00000196666.3	0	0	0	0	18	15	9	10	18	6
ENSG00000196670.9	16	18	46	21	5033	5752	4486	3552	5446	4347
ENSG00000196678.9	45	22	45	45	4556	5482	4087	3457	4838	3890
ENSG00000196683.6	66	61	64	78	16390	21256	15844	12348	18572	14971
ENSG00000196684.7	2	1	4	0	394	538	343	323	356	332
ENSG00000196689.6	0	0	0	0	15	10	14	16	8	17
ENSG00000196693.9	22	8	20	21	4891	5652	4458	3684	5154	4307
ENSG00000196700.3	68	40	63	57	14377	19693	14348	12004	15103	13909
ENSG00000196704.7	99	74	75	51	17334	22124	16382	12869	18552	15394
ENSG00000196705.3	22	11	16	8	3274	4225	3415	2632	3935	3227
ENSG00000196711.4	0	0	0	0	0	0	0	0	0	0
ENSG00000196712.11	107	74	95	89	15219	20351	16725	11300	16586	15086
ENSG00000196715.4	57	26	32	67	9699	12096	9146	7037	10128	8362
ENSG00000196724.7	0	3	2	1	520	594	501	472	549	531
ENSG00000196730.8	3	0	1	0	114	169	95	101	90	100
ENSG00000196734.6	0	0	0	0	0	0	0	0	0	0
ENSG00000196735.6	0	0	0	0	0	0	0	0	1	0
ENSG00000196739.9	0	0	0	0	2	0	2	0	0	1
ENSG00000196741.3	0	0	0	0	100	149	98	136	129	116
ENSG00000196743.4	99	78	105	77	8342	11439	8064	5771	8636	7080
ENSG00000196747.3	527	316	521	413	33	63	31	35	46	49
ENSG00000196748.5	0	0	0	0	0	0	0	0	0	0
ENSG00000196754.5	0	0	1	0	0	0	2	2	0	8
ENSG00000196757.2	17	16	26	9	3770	5212	3784	3149	4020	3273
ENSG00000196758.2	0	0	0	0	246	237	190	176	211	167
ENSG00000196767.4	0	0	0	0	0	2	0	0	0	0
ENSG00000196772.3	0	0	0	0	0	0	0	0	0	0
ENSG00000196774.3	0	0	0	0	4	6	0	7	0	1
ENSG00000196776.10	676	525	761	622	42881	55074	42006	30618	44137	34893
ENSG00000196778.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196781.9	0	0	0	0	76	111	89	81	93	81
ENSG00000196782.7	8	6	2	6	695	880	641	484	731	727
ENSG00000196787.2	2298	1271	2160	1860	193	212	139	177	155	170
ENSG00000196792.6	69	57	74	44	5216	6455	5015	3881	5894	4643
ENSG00000196793.8	0	0	0	0	0	0	2	0	1	0
ENSG00000196796.4	0	0	0	0	4	4	2	12	10	6
ENSG00000196800.2	0	0	0	0	0	0	0	0	0	0
ENSG00000196805.5	0	0	0	0	0	0	0	0	0	0
ENSG00000196811.6	0	2	3	0	104	115	95	59	103	62
ENSG00000196812.4	0	0	0	0	41	43	37	38	34	37
ENSG00000196814.10	53	25	30	42	8437	11336	8326	6594	9201	8215
ENSG00000196821.5	51	63	28	58	16504	21485	16695	13063	19740	16617
ENSG00000196826.7	0	0	0	0	0	0	0	0	0	0
ENSG00000196832.3	0	0	0	0	0	0	0	0	0	0
ENSG00000196834.7	1	0	0	0	5	14	1	5	5	10
ENSG00000196839.8	1895	1343	1483	1453	153592	202039	143379	116006	159794	138830
ENSG00000196843.10	36	24	57	33	5465	7011	4865	4707	5614	5044
ENSG00000196844.4	0	0	0	0	2	2	2	0	0	0
ENSG00000196850.4	81	72	116	111	23812	31096	24499	16936	26403	21612
ENSG00000196859.3	0	0	0	0	0	0	1	0	2	0
ENSG00000196860.3	0	0	0	0	52	53	35	32	38	50
ENSG00000196862.8	0	0	0	0	61	90	97	43	83	60
ENSG00000196865.4	68	53	81	67	5433	7601	6112	4423	6176	5314
ENSG00000196866.2	2214	1573	2608	2377	28	28	31	24	19	22
ENSG00000196867.2	0	0	0	0	1	4	2	1	0	0
ENSG00000196872.6	0	2	3	2	204	224	164	113	207	197
ENSG00000196873.9	0	0	0	0	119	187	143	147	150	99
ENSG00000196876.7	15	6	16	7	1913	2569	2152	1628	2201	2069
ENSG00000196878.7	0	0	0	0	8	6	4	2	4	2
