geneIDs	disperRaw	disperRawConverge	disperFitted	disperAdj	disperAdjConverge	pval	padj	TEctl	TEtrt	log2FoldChangeTE	RiboCon1	RiboCon2	RiboSil1	RiboSil3	TotalCon1	TotalCon2	TotalCon3	TotalSil1	TotalSil2	TotalSil3
ENSG00000213171.2	nan	nan	nan	nan	nan	nan	nan	5.87469151035e-06	4.26951454078e-06	-0.460441055857	0.0	0.0	0.0	0.0	0.0	3.0	2.0	5.0	2.0	0.0
ENSG00000196684.7	nan	nan	nan	nan	nan	nan	nan	0.00392250518276	0.00493277900007	0.33062529929	2.0	1.0	4.0	0.0	388.0	410.0	353.0	419.0	328.0	361.0
ENSG00000249222.1	nan	nan	nan	nan	nan	nan	nan	0.0724564263782	0.0420771184432	-0.784077744125	0.0	1.0	1.0	0.0	7.0	11.0	8.0	13.0	6.0	13.0
ENSG00000184160.6	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184156.10	nan	nan	nan	nan	nan	nan	nan	1.0	8.64316936239e-06	-16.8200081383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
ENSG00000196689.6	nan	nan	nan	nan	nan	nan	nan	8.15452774686e-07	6.43950497164e-07	-0.340651541219	0.0	0.0	0.0	0.0	15.0	8.0	14.0	21.0	7.0	18.0
ENSG00000196666.3	nan	nan	nan	nan	nan	nan	nan	7.81005457395e-07	8.32207727915e-07	0.0916110559149	0.0	0.0	0.0	0.0	18.0	11.0	9.0	13.0	17.0	7.0
ENSG00000248993.1	nan	nan	nan	nan	nan	nan	nan	0.0369233112824	1.52765934589e-07	-17.8828495427	2.0	2.0	0.0	0.0	69.0	59.0	45.0	60.0	55.0	82.0
ENSG00000248933.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000203832.6	nan	nan	nan	nan	nan	nan	nan	8.53584483132e-08	6.68134044409e-08	-0.353396377932	0.0	0.0	0.0	0.0	110.0	107.0	134.0	159.0	130.0	160.0
ENSG00000213316.5	nan	nan	nan	nan	nan	nan	nan	3.57424021897e-07	3.48579794851e-07	-0.0361476516402	0.0	0.0	0.0	0.0	32.0	24.0	29.0	29.0	30.0	27.0
ENSG00000213297.4	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248789.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248801.3	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184258.5	nan	nan	nan	nan	nan	nan	nan	5.07915529739e-06	6.89882443144e-06	0.441761960084	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0
ENSG00000248835.2	nan	nan	nan	nan	nan	nan	nan	9.3245142099e-09	0.000450842960576	15.5612369045	0.0	0.0	1.0	0.0	1090.0	1038.0	1089.0	992.0	1014.0	1023.0
ENSG00000248871.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248874.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196659.8	nan	nan	nan	nan	nan	nan	nan	0.0114742761568	0.00355928333547	-1.68874445779	6.0	0.0	0.0	2.0	300.0	255.0	252.0	327.0	271.0	282.0
ENSG00000213265.3	nan	nan	nan	nan	nan	nan	nan	1.85679615834	1.08698728329e-05	-17.382120855	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0
ENSG00000196660.6	nan	nan	nan	nan	nan	nan	nan	1.0	3.26089095894e-05	-14.9043742749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000198283.2	nan	nan	nan	nan	nan	nan	nan	1.96743814481e-05	1.0	15.6333221955	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ENSG00000184254.11	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248905.4	nan	nan	nan	nan	nan	nan	nan	2.85079039083e-07	3.06168608623e-07	0.102964404734	0.0	0.0	0.0	0.0	21.0	47.0	38.0	43.0	31.0	24.0
ENSG00000213231.7	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000203836.6	nan	nan	nan	nan	nan	nan	nan	5.54458976571e-08	4.72551829007e-08	-0.230608150561	0.0	0.0	0.0	0.0	167.0	143.0	230.0	198.0	236.0	200.0
ENSG00000248906.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184232.3	nan	nan	nan	nan	nan	nan	nan	9.17479509472e-07	9.66793262805e-07	0.0755314816876	0.0	0.0	0.0	0.0	6.0	18.0	9.0	13.0	8.0	10.0
ENSG00000184227.3	nan	nan	nan	nan	nan	nan	nan	9.24115829237e-08	1.00331812498e-07	0.118633521625	0.0	0.0	0.0	0.0	99.0	112.0	113.0	106.0	100.0	92.0
ENSG00000196661.3	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184226.10	nan	nan	nan	nan	nan	nan	nan	0.00186582490822	0.0105284466494	2.49640708608	1.0	0.0	0.0	5.0	226.0	233.0	250.0	222.0	282.0	240.0
ENSG00000184224.3	nan	nan	nan	nan	nan	nan	nan	1.49242718954e-06	3.17463757087e-06	1.08893134853	0.0	0.0	0.0	0.0	9.0	6.0	5.0	0.0	2.0	8.0
ENSG00000213221.4	nan	nan	nan	nan	nan	nan	nan	0.0163741499686	0.0132684066902	-0.303424875966	0.0	2.0	0.0	2.0	83.0	84.0	62.0	77.0	98.0	62.0
ENSG00000184221.8	nan	nan	nan	nan	nan	nan	nan	1.96743814481e-05	1.0	15.6333221955	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ENSG00000213218.4	nan	nan	nan	nan	nan	nan	nan	1.55492864673e-06	1.16450956609e-06	-0.417125887937	0.0	0.0	0.0	0.0	4.0	6.0	9.0	13.0	7.0	5.0
ENSG00000248920.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184210.5	nan	nan	nan	nan	nan	nan	nan	1.96743814481e-05	1.0	15.6333221955	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ENSG00000196648.6	nan	nan	nan	nan	nan	nan	nan	1.88609568419e-06	3.26078129353e-06	0.789814812434	0.0	0.0	0.0	0.0	4.0	10.0	2.0	3.0	6.0	1.0
ENSG00000184984.8	nan	nan	nan	nan	nan	nan	nan	6.78291258676e-07	7.68017598752e-07	0.179234469458	0.0	0.0	0.0	0.0	20.0	12.0	12.0	21.0	13.0	5.0
ENSG00000242875.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184985.12	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198590.7	nan	nan	nan	nan	nan	nan	nan	9.62021766423e-08	0.00541464898344	15.7804387531	0.0	0.0	0.0	1.0	110.0	109.0	93.0	106.0	95.0	88.0
ENSG00000237957.3	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185751.4	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000189430.7	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185742.6	nan	nan	nan	nan	nan	nan	nan	4.86135424101e-06	1.3797553676e-05	1.50498232748	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0
ENSG00000185739.9	nan	nan	nan	nan	nan	nan	nan	1.17493139971e-05	2.75947266122e-05	1.23181606732	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0
ENSG00000189433.5	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185737.7	nan	nan	nan	nan	nan	nan	nan	1.96743814481e-05	1.0	15.6333221955	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ENSG00000238035.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204314.6	nan	nan	nan	nan	nan	nan	nan	0.00351794502035	3.01252857146e-08	-16.8333984863	0.0	2.0	0.0	0.0	355.0	373.0	334.0	351.0	330.0	314.0
ENSG00000238074.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196071.3	nan	nan	nan	nan	nan	nan	nan	7.61871359776e-06	4.98229242282e-06	-0.612737723214	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	3.0
ENSG00000237896.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238083.3	nan	nan	nan	nan	nan	nan	nan	0.00165542979858	1.26301313947e-08	-16.9999766585	0.0	2.0	0.0	0.0	742.0	803.0	713.0	800.0	736.0	839.0
ENSG00000196090.7	nan	nan	nan	nan	nan	nan	nan	7.61871359776e-06	1.0	17.0020211468	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238091.1	nan	nan	nan	nan	nan	nan	nan	1.71738835342e-05	3.26089095894e-05	0.92504988637	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
ENSG00000196091.8	nan	nan	nan	nan	nan	nan	nan	3.03390666742e-06	2.56216274754e-06	-0.243814586404	0.0	0.0	0.0	0.0	9.0	0.0	1.0	3.0	4.0	5.0
ENSG00000198597.3	nan	nan	nan	nan	nan	nan	nan	1.0	1.63047206343e-05	-15.9043507523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ENSG00000196092.8	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238243.2	nan	nan	nan	nan	nan	nan	nan	1.0	182061.290332	17.4740646851	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214999.3	nan	nan	nan	nan	nan	nan	nan	3.04877439799e-07	0.0407051243311	17.0266215016	0.0	0.0	2.0	1.0	22.0	34.0	43.0	36.0	38.0	32.0
ENSG00000238244.2	nan	nan	nan	nan	nan	nan	nan	2.1616732145e-06	1.7498293186e-06	-0.304934237838	0.0	0.0	0.0	0.0	11.0	3.0	0.0	3.0	4.0	11.0
ENSG00000196098.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238269.4	nan	nan	nan	nan	nan	nan	nan	3.93479887489e-05	1.0	14.6333505794	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000214978.5	nan	nan	nan	nan	nan	nan	nan	1.0	3.26089095894e-05	-14.9043742749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000239332.1	nan	nan	nan	nan	nan	nan	nan	4.26065973349e-07	0.0143056860109	15.0351523173	0.0	0.0	0.0	1.0	25.0	19.0	27.0	30.0	40.0	39.0
ENSG00000196083.5	nan	nan	nan	nan	nan	nan	nan	0.00779605639581	3.4841237756e-08	-17.7715891239	3.0	2.0	0.0	0.0	352.0	320.0	316.0	265.0	337.0	260.0
ENSG00000214967.4	nan	nan	nan	nan	nan	nan	nan	2.82667036627e-06	3.43271032788e-06	0.280244467114	0.0	0.0	0.0	0.0	3.0	5.0	3.0	1.0	1.0	7.0
ENSG00000185758.7	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185761.6	nan	nan	nan	nan	nan	nan	nan	0.005920766295	0.0247434841383	2.06319284718	1.0	0.0	0.0	3.0	52.0	90.0	81.0	64.0	59.0	67.0
ENSG00000189377.3	nan	nan	nan	nan	nan	nan	nan	1.11892423726e-06	1.28331405923e-06	0.197761923147	0.0	0.0	0.0	0.0	2.0	8.0	16.0	6.0	15.0	2.0
ENSG00000237613.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185860.8	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185842.10	nan	nan	nan	nan	nan	nan	nan	6.21701886105e-07	6.11561572388e-07	-0.0237251982231	0.0	0.0	0.0	0.0	22.0	12.0	14.0	19.0	17.0	13.0
ENSG00000189401.2	nan	nan	nan	nan	nan	nan	nan	1.52373111068e-05	1.0	16.0020321382	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237651.2	nan	nan	nan	nan	nan	nan	nan	0.0655254384332	0.0280757075436	-1.22273272088	2.0	0.0	1.0	0.0	9.0	10.0	22.0	17.0	17.0	15.0
ENSG00000203989.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185823.2	nan	nan	nan	nan	nan	nan	nan	1.0	2.75947266122e-05	-15.145247882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000215018.5	nan	nan	nan	nan	nan	nan	nan	1.56699893695e-06	3.94219704505e-06	1.33099568814	0.0	0.0	0.0	0.0	9.0	0.0	10.0	0.0	0.0	8.0
ENSG00000185821.3	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185818.7	nan	nan	nan	nan	nan	nan	nan	0.0364268373469	8.90074614383e-07	-15.3207159359	1.0	0.0	0.0	0.0	13.0	12.0	11.0	8.0	13.0	13.0
ENSG00000237671.3	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185760.11	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237683.3	nan	nan	nan	nan	nan	nan	nan	3.33676461449e-07	2.71723774618e-07	-0.296309117554	0.0	0.0	0.0	0.0	28.0	34.0	29.0	52.0	25.0	34.0
ENSG00000237693.3	nan	nan	nan	nan	nan	nan	nan	7.76547335104e-07	1.00198755548e-06	0.367718817495	0.0	0.0	0.0	0.0	13.0	11.0	14.0	5.0	7.0	17.0
ENSG00000237763.5	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215014.3	nan	nan	nan	nan	nan	nan	nan	0.0185831717781	0.0265882591712	0.516792559756	0.0	1.0	0.0	2.0	35.0	37.0	28.0	49.0	24.0	45.0
ENSG00000215009.5	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000189410.7	nan	nan	nan	nan	nan	nan	nan	2.35111127229e-06	1.02634125636e-06	-1.19583231596	0.0	0.0	0.0	0.0	7.0	4.0	2.0	6.0	6.0	16.0
ENSG00000203985.6	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185792.5	nan	nan	nan	nan	nan	nan	nan	3.28915839525e-07	4.01243604119e-07	0.286759910266	0.0	0.0	0.0	0.0	21.0	37.0	34.0	10.0	29.0	36.0
ENSG00000189420.7	nan	nan	nan	nan	nan	nan	nan	1.01095201876e-06	1.39309184468e-06	0.462575849544	0.0	0.0	0.0	0.0	1.0	9.0	20.0	1.0	8.0	12.0
ENSG00000237787.2	nan	nan	nan	nan	nan	nan	nan	1.0	2.3135999739e-05	-15.3995010333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000185775.9	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237847.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185774.9	nan	nan	nan	nan	nan	nan	nan	7.76878859227e-08	7.03446512733e-08	-0.143248922065	0.0	0.0	0.0	0.0	112.0	123.0	151.0	153.0	122.0	151.0
ENSG00000189409.8	nan	nan	nan	nan	nan	nan	nan	3.8711367904e-06	0.0949079946248	14.5814847105	0.0	0.0	1.0	0.0	4.0	4.0	0.0	10.0	2.0	2.0
ENSG00000239389.3	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196099.4	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185681.8	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239789.1	nan	nan	nan	nan	nan	nan	nan	6.35586843069e-09	0.00086838766297	17.0598904439	0.0	0.0	3.0	0.0	1639.0	1563.0	1518.0	1489.0	1586.0	1643.0
ENSG00000185585.15	nan	nan	nan	nan	nan	nan	nan	1.39350627689e-06	1.11218719083e-06	-0.325319874225	0.0	0.0	0.0	0.0	6.0	5.0	10.0	12.0	6.0	10.0
ENSG00000214872.4	nan	nan	nan	nan	nan	nan	nan	0.00119292880217	0.00387338282881	1.69908615739	0.0	1.0	4.0	0.0	549.0	515.0	502.0	484.0	442.0	485.0
ENSG00000185567.6	nan	nan	nan	nan	nan	nan	nan	2.15253547679e-06	1.72025086016e-06	-0.323418050332	0.0	0.0	0.0	0.0	2.0	10.0	2.0	9.0	2.0	7.0
ENSG00000239810.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214871.3	nan	nan	nan	nan	nan	nan	nan	8.86159836013e-07	9.40219068674e-07	0.085430000147	0.0	0.0	0.0	0.0	16.0	13.0	5.0	9.0	12.0	11.0
ENSG00000214866.3	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239827.2	nan	nan	nan	nan	nan	nan	nan	1.07557142676e-07	1.04604223975e-07	-0.040162225145	0.0	0.0	0.0	0.0	97.0	93.0	88.0	99.0	95.0	93.0
ENSG00000198601.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185561.8	nan	nan	nan	nan	nan	nan	nan	4.65341456669e-06	4.12335475874e-06	-0.174471129755	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	5.0
ENSG00000185559.9	nan	nan	nan	nan	nan	nan	nan	1.07418345257e-06	1.0	19.8283281668	0.0	0.0	0.0	0.0	0.0	8.0	20.0	0.0	0.0	0.0
ENSG00000185554.10	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214891.4	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185551.8	nan	nan	nan	nan	nan	nan	nan	0.162120776048	7.19520071929e-07	-17.7816026225	0.0	2.0	0.0	0.0	12.0	6.0	5.0	17.0	13.0	12.0
ENSG00000214860.4	nan	nan	nan	nan	nan	nan	nan	0.0151933007592	0.0139422627629	-0.123970608034	1.0	0.0	1.0	0.0	26.0	21.0	40.0	26.0	40.0	32.0
ENSG00000239839.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.63047206343e-05	-15.9043507523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ENSG00000185523.6	nan	nan	nan	nan	nan	nan	nan	5.88244791755e-07	5.29837023125e-07	-0.150867984443	0.0	0.0	0.0	0.0	10.0	21.0	21.0	13.0	23.0	21.0
ENSG00000239886.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239887.3	nan	nan	nan	nan	nan	nan	nan	5.62133083962e-06	1.15681336897e-05	1.04117249896	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0
ENSG00000196119.5	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185522.4	nan	nan	nan	nan	nan	nan	nan	0.00852979119287	1.89827372198e-07	-15.4555347676	1.0	0.0	0.0	0.0	45.0	45.0	65.0	66.0	51.0	41.0
ENSG00000239961.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.63047206343e-05	-15.9043507523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ENSG00000185519.8	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239998.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185518.7	nan	nan	nan	nan	nan	nan	nan	2.95124852589e-08	0.00144740869992	15.5817874069	0.0	0.0	0.0	1.0	365.0	306.0	346.0	377.0	324.0	380.0
ENSG00000240021.5	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185532.9	nan	nan	nan	nan	nan	nan	nan	1.45839209278e-05	1.63047206343e-05	0.160911077704	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
ENSG00000185594.4	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198598.2	nan	nan	nan	nan	nan	nan	nan	1.73687364219e-06	2.61784926216e-06	0.591889226553	0.0	0.0	0.0	0.0	4.0	3.0	10.0	8.0	4.0	0.0
ENSG00000185610.6	nan	nan	nan	nan	nan	nan	nan	1.96743814481e-05	7.47342001685e-06	-1.39647776769	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0
ENSG00000196104.6	nan	nan	nan	nan	nan	nan	nan	2.38590133641e-06	0.456548684692	17.5458748018	0.0	0.0	0.0	4.0	6.0	2.0	5.0	5.0	1.0	8.0
ENSG00000185674.5	nan	nan	nan	nan	nan	nan	nan	7.58251655082e-07	9.2681738503e-07	0.289608364291	0.0	0.0	0.0	0.0	16.0	8.0	15.0	13.0	13.0	7.0
ENSG00000214946.9	nan	nan	nan	nan	nan	nan	nan	1.47504911399e-06	1.11386835343e-06	-0.405184259382	0.0	0.0	0.0	0.0	2.0	12.0	6.0	13.0	13.0	1.0
ENSG00000239474.2	nan	nan	nan	nan	nan	nan	nan	2.38997144713e-07	2.89160830294e-07	0.274878755651	0.0	0.0	0.0	0.0	57.0	19.0	49.0	22.0	35.0	47.0
ENSG00000185669.5	nan	nan	nan	nan	nan	nan	nan	3.19436055808e-07	0.0309129892273	16.5623264775	0.0	0.0	0.0	2.0	26.0	28.0	40.0	49.0	13.0	39.0
ENSG00000185668.5	nan	nan	nan	nan	nan	nan	nan	8.47996315868e-06	0.13383548883	13.9460432001	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	4.0	7.0
ENSG00000239511.1	nan	nan	nan	nan	nan	nan	nan	3.93479887489e-05	1.0	14.6333505794	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000185666.10	nan	nan	nan	nan	nan	nan	nan	1.43799442017e-06	1.69197751216e-06	0.234652316205	0.0	0.0	0.0	0.0	3.0	8.0	10.0	5.0	3.0	10.0
ENSG00000203972.5	nan	nan	nan	nan	nan	nan	nan	1.49034580514e-05	6.89882443144e-06	-1.1112246674	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0
ENSG00000239590.1	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185662.4	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239605.3	nan	nan	nan	nan	nan	nan	nan	1.26584362937e-06	0.0909807887338	16.1331751227	0.0	0.0	0.0	2.0	7.0	14.0	3.0	6.0	14.0	14.0
ENSG00000185652.6	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196109.5	nan	nan	nan	nan	nan	nan	nan	3.06168029881e-06	1.49467283305e-05	2.28743418004	0.0	0.0	0.0	0.0	5.0	1.0	4.0	0.0	1.0	1.0
ENSG00000214944.5	nan	nan	nan	nan	nan	nan	nan	2.06616721293e-07	1.79473506648e-07	-0.203186121491	0.0	0.0	0.0	0.0	64.0	47.0	34.0	74.0	43.0	50.0
ENSG00000214940.4	nan	nan	nan	nan	nan	nan	nan	2.28758803911e-06	4.65812675656e-06	1.02592263119	0.0	0.0	0.0	0.0	5.0	3.0	5.0	3.0	3.0	1.0
ENSG00000214929.2	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185640.5	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
